"Country.Code","Access to electricity (% of population)","Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Adjusted savings: carbon dioxide damage (% of GNI)","Adjusted savings: consumption of fixed capital (% of GNI)","Adjusted savings: education expenditure (% of GNI)","Adjusted savings: energy depletion (% of GNI)","Adjusted savings: mineral depletion (% of GNI)","Adjusted savings: mineral depletion (current US$)","Adjusted savings: natural resources depletion (% of GNI)","Adjusted savings: net forest depletion (% of GNI)","Adjusted savings: particulate emission damage (% of GNI)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Age dependency ratio (% of working-age population)","Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2010 US$)","Agriculture, forestry, and fishing, value added (current US$)","Birth rate, crude (per 1,000 people)","Business extent of disclosure index (0=less disclosure to 10=more disclosure)","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Cause of death, by injury (% of total)","Cause of death, by non-communicable diseases (% of total)","Coal rents (% of GDP)","Compulsory education, duration (years)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers, total (% of total employment) (modeled ILO estimate)","Cost of business start-up procedures (% of GNI per capita)","Cost of business start-up procedures, female (% of GNI per capita)","Cost of business start-up procedures, male (% of GNI per capita)","Cost to export, border compliance (US$)","Cost to export, documentary compliance (US$)","Cost to import, border compliance (US$)","Cost to import, documentary compliance (US$)","Death rate, crude (per 1,000 people)","Depth of credit information index (0=low to 8=high)","Diabetes prevalence (% of population ages 20 to 79)","Ease of doing business score (0 = lowest performance to 100 = best performance)","Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employers, total (% of total employment) (modeled ILO estimate)","Employment in agriculture (% of total employment) (modeled ILO estimate)","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","Employment in industry (% of total employment) (modeled ILO estimate)","Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)","Employment in services (% of total employment) (modeled ILO estimate)","Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","Exports of goods and services (% of GDP)","Exports of goods and services (current US$)","External balance on goods and services (% of GDP)","Fertility rate, total (births per woman)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)","Forest rents (% of GDP)","GDP (constant 2010 US$)","GDP (current US$)","GDP growth (annual %)","GDP per capita (constant 2010 US$)","GDP per capita (current US$)","GDP per capita growth (annual %)","GDP per capita, PPP (constant 2017 international $)","GDP per capita, PPP (current international $)","GDP per person employed (constant 2017 PPP $)","GDP, PPP (constant 2017 international $)","GDP, PPP (current international $)","GNI (current US$)","GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)","Immunization, DPT (% of children ages 12-23 months)","Immunization, HepB3 (% of one-year-old children)","Immunization, measles (% of children ages 12-23 months)","Imports of goods and services (% of GDP)","Imports of goods and services (current US$)","Incidence of tuberculosis (per 100,000 people)","Industry (including construction), value added (% of GDP)","Industry (including construction), value added (current US$)","Inflation, GDP deflator (annual %)","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Labor force, female (% of total labor force)","Labor force, total","Labor tax and contributions (% of commercial profits)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Merchandise exports (current US$)","Merchandise exports by the reporting economy (current US$)","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","Merchandise exports to economies in the Arab World (% of total merchandise exports)","Merchandise exports to high-income economies (% of total merchandise exports)","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","Merchandise imports (current US$)","Merchandise imports by the reporting economy (current US$)","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","Merchandise imports from economies in the Arab World (% of total merchandise imports)","Merchandise imports from high-income economies (% of total merchandise imports)","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","Merchandise trade (% of GDP)","Mineral rents (% of GDP)","Mortality caused by road traffic injury (per 100,000 population)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)","Natural gas rents (% of GDP)","Number of deaths ages 10-14 years","Number of deaths ages 15-19 years","Number of deaths ages 20-24 years","Number of deaths ages 5-9 years","Number of infant deaths","Number of neonatal deaths","Number of under-five deaths","Oil rents (% of GDP)","Other taxes payable by businesses (% of commercial profits)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 0-14 (% of total population)","Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)","Population ages 15-64 (% of total population)","Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)","Population ages 65 and above (% of total population)","Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)","Population growth (annual %)","Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total","Preprimary education, duration (years)","Prevalence of anemia among children (% of children ages 6-59 months)","Prevalence of anemia among non-pregnant women (% of women ages 15-49)","Prevalence of anemia among pregnant women (%)","Prevalence of anemia among women of reproductive age (% of women ages 15-49)","Primary education, duration (years)","Private credit bureau coverage (% of adults)","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)","Procedures to build a warehouse (number)","Procedures to register property (number)","Profit tax (% of commercial profits)","Proportion of seats held by women in national parliaments (%)","Public credit registry coverage (% of adults)","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","Refugee population by country or territory of origin","Rural population","Rural population (% of total population)","Rural population growth (annual %)","Secondary education, duration (years)","Secure Internet servers (per 1 million people)","Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed, total (% of total employment) (modeled ILO estimate)","Services, value added (% of GDP)","Services, value added (annual % growth)","Sex ratio at birth (male births per female births)","Start-up procedures to register a business (number)","Start-up procedures to register a business, female (number)","Start-up procedures to register a business, male (number)","Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100)","Strength of legal rights index (0=weak to 12=strong)","Suicide mortality rate (per 100,000 population)","Suicide mortality rate, female (per 100,000 female population)","Suicide mortality rate, male (per 100,000 male population)","Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Tax payments (number)","Time required to build a warehouse (days)","Time required to enforce a contract (days)","Time required to get electricity (days)","Time required to register property (days)","Time required to start a business (days)","Time required to start a business, female (days)","Time required to start a business, male (days)","Time to export, border compliance (hours)","Time to export, documentary compliance (hours)","Time to import, border compliance (hours)","Time to import, documentary compliance (hours)","Time to prepare and pay taxes (hours)","Total natural resources rents (% of GDP)","Total tax and contribution rate (% of profit)","Trade (% of GDP)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","Urban population","Urban population (% of total population)","Urban population growth (annual %)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)"
"AFG","97.7","96.9021900526337","100","2.2126814369878","4.51282787898113","2.59352048920558","0.105872208745006","0","0","0.326830829592433","0.220958620847427","2.66143059354109","61.325","82.1097716001822","4.76361649281109","77.3461551073711","25.7739707394105","17.459824809335","5418045780.51804","4972083502.23156","31.802","8","32.9304513537869","17.2884637273119","49.7810848710223","0.373839670727645","9","67.4300003051758","11.3199996948242","22.9799995422363","6.8","6.8","6.8","452.8","344.4","750","900","6.285","0","9.2","44.06497","2.32999992370605","2.97000002861023","2.82999992370605","42.5","64.9599990844727","36.5999984741211","18.5499992370605","25.0200004577637","16.8500003814697","38.9599990844727","10.0200004577637","46.5499992370605","18.75","66.92","43.53","16.29","49.38","33.29",NA,NA,NA,"4.321","0.12132303904438","23404553.647249","0.136441369899119","26321046.5766518","0.367809086900943","21808863986.9923","19291104007.6135","3.911603419423","573.287505805589","507.103391875763","1.53563667424","2065.03623501599","2152.3664894209","8246.34985015491","78557606648.6734","81879802965.493","19598008726.2285","530","2190","20043825793.1074","83182439552.7742","66","66","64",NA,NA,"189","14.0581123697768","2711965078.76083","6.52147984507825","20.59","58.78","40.22","21.76","22.74","74.52","76.44","48.9","50.49","21.6073953406184","10701549","0","66.388","63.382","64.833","864000000","863833322","6.3090874838931E-05","5.8434242711466","6.54063527778568","3.70293853980317","4.04181722455018",NA,"3.6689819890972","82.0171736787899","0.0283901990990804","11.4421279525496","6777000000","6776116103","0.846510008507745","2.10410926897898","9.18651082032678","23.5407578287181","25.2074258621953","0.150809679832311","18.4616042432648","21.713499556901","0.892882000254003","68.2534796142645","39.6089306085559","0","15.9","35.3","36.2","34.4","1","1.8","0.3","46.5","43.1","49.8","35.9","60.3","56.6","63.8","0.0306807528024057","1961","12368","13461","2584","55797","43424","72186","0.00162776252475565","71.4","4.29509842352293","828571904.111179","14.841440944078","14.8047640399684","42.4722713889586","7885531","42.5967924641436","8271660","42.3542018790124","16157198","14.2421927795061","14.1599163162905","13.5131587405595","13.3895215227535","11.8714911330632","11.8871093282564","54.9119343971364","10092939","54.5209736587505","10796549","55.2826416877205","20889465","9.9610091383819","9.9881068486006","7.74121476683","7.94343925032849","6.1475537798934","6.43047903332187","5.1551720691896","5.29074983997472","4.0975138869157","4.27247139706561","3.26204095390943","3.32669780791099","2.6201934633857","2.61250451683221","2.06452236734707","2.02930128004349","1.60026209983454","1.50178238538613","2.61579421390507","533560","2.88223387710586","461518","2.36315643326709","995094","1.20763092972516","1.06344036452737","0.891814674025485","0.689697300940254","0.460695018320519","0.377240296292928","0.322093255034699","0.23277847150654","2.31307334941778","18512030","48.6623948520569","19529727","51.3376051479431","38041757","1","44.9","43.2","36.5","42.6","6","0","1.9","13.6","2.4","17.6","13","9","0","27.8688524590164","1.5","29.2002147074611","2727556","28244483","74.246","1.96484214583977","6","27.5223880957969","91.8000030517578","79.6699981689453","82.1900024414063","55.4728067408306","-1.38573515967248","1.06","4","5","4","70","10","4.1","3.6","4.6","68.74918","62.0382138","19","199","1642","114","250","8.5","9","8","48","228","96","324","270","0.77395727295575","71.4",NA,"13.81","10.19","10.98","20.9","16","17.22","9797274","25.754","3.32382725656218","89.4700012207031","76.6999969482422","79.3600006103515","8.21000003814697","20.3299999237061","17.8099994659424"
"ALB","100","100","100","1.32825069733025","17.3648290869158","3.30333022302158","0.826981739960932","0.0118297008861424","1783616.7571548","0.866396651580918","0.0275852107338432","0.263742336486433","19.5028","46.2035217630944","20.7647356526265","25.438786110468","18.4633799189155","0.390221309618141","2568326518.85878","2822425356.02836","11.62","9","3.0231082827299","3.03599641131377","93.9408931427863","0.0243771283513862","9","29.4400005340576","16.7600002288818","22.0300006866455","10.8","10.8","10.8","54.7","10","77.3","10","8.082","6","9","67.74847","1.07000005245209","4.48999977111816","3.0699999332428","36.4199981689453","41.6300010681152","32.7099990844727","20.1499996185303","16.3099994659424","22.8799991607666","43.4300003051758","42.060001373291","44.4099998474121","46.53","60.14","53.41","22.51","30.76","26.81","31.5402162770969","4821430666.86815","-13.7736932675741","1.597","7.85669257172221","1201022154.46645","0.261515533003658","39976866.3476732","0.166485480141387","14862643983.3091","15286612572.6895","2.17369228814495","5207.30532165124","5355.84779459031","2.60988819813524","13671.4884222978","14230.9895072106","30989.2463440705","39021039211.5266","40617962172.575","15084875233.4985","5220","14040","14902819468.2431","40081927156.7668","99","99","95","45.313909544671","6926961793.63282","16","20.2359624888842","3093393186.03051","0.477277009414109","30.36","42.57","36.72","52.47","61.46","68.02","77.43","60.32","69.61","43.0442820386066","1422089","18.8","80.201","77.002","78.573","2716000000","2985007867","0.00101969580504292","0.6614022769676","78.0997703481094","2.25034026685867","19.1691385582536","0.0596713000220713","0.27088675676177","0.0922759377102841","0.0568971364791381","2.73007139783193","5897000000","6483079415","0.0214707997680686","2.39606700853594","65.2176702049546","10.3944229256368","19.9507503796327","1.51705178518163","1.8529155099051","0.978172577267434","0.0675458176536929","14.8101086156447","56.3434178700104","0.0253243204495948","11.7","11.4","6","16.7","0.3","0.2","0.4","8.6","7.7","9.5","7.5","9.7","8.8","10.5","0.0219985321692291","35","70","86","31","290","251","327","1.35354642713977","3.6","9.63465407791954","1472812241.61039","5.72939649027528","6.00169759030805","17.399564097126","234387","16.7298151228177","262237","18.0457258562093","496617","5.52206023782854","5.91620448804699","5.47835839471391","6.12782377785429","6.93749080705565","7.48910031122489","68.3978052821376","955875","68.2274871864499","996330","68.5620591974966","1952204","8.08576027064028","8.26146981323098","8.13278571671023","8.95270949730192","6.88643460846543","8.08802926127551","5.2853065634794","5.90352369297477","5.61710113935938","5.19401275578902","6.53597128407046","5.61595598536936","6.90390120271998","6.23336071748757","7.32005872169987","6.78722512160951","6.52267687224919","6.03667204123304","14.2026306207364","210750","15.0426976907324","194613","13.3922149462941","405370","4.97635291854768","4.55676871525138","3.83069990835342","3.49833138462692","3.10113370218255","2.77034466537359","3.13451116164873","2.56677018104221","-0.426007367032238","1401011","49.0861056894117","1453180","50.9138943105883","2854191","5","30.9","24.8","24.5","24.8","5","0","1.1","1.7","0.9","1.8","19","5","14.1","29.5081967213115","56.2","77.1390767421347","15027","1106598","38.771","-2.74606661163753","7","767.292728482432","52.1300010681152","55.7900009155273","54.2700004577637","48.5759175924794","8.20962520367017","1.084","5","5","5","100","8","4.3","2.7","5.9","91.2997502","85.0858532","35","324","525","71","19","4.5","4.5","4.5","9","6","10","8","252","1.59173188825137","36.6","76.8541258217678","11.31","11.58","11.47","25.85","27.74","26.99","1747593","61.229","1.07141354924368","51.0500011444092","51.3000011444091","51.2000007629394","47.8699989318848","44.2099990844727","45.7299995422363"
"DZA","99.5","98.6810562530181","99.8","3.89453324263234","9.37460132761476","4.4671956","10.1894778208361","0.0017118984315246","2857004.41135572","10.2911171066606","0.0999273873929863","0.33964964484659","9.5966","58.9904904950003","10.4182936955012","48.5721967994992","12.3803742846933","2.6999794528126","20895755207.5377","21189976674.3525","23.583","4","12.9844112787695","7.66004004219541","79.3555504278759","0","10","2.30999994277954","1.77999997138977","1.86000001430511","11.3","11.3","11.3","592.9","374.4","408.8","399.8","4.716","0","6.7","48.59758","2.02999997138977","5.1399998664856","4.65000009536743","9.60000038146973","3.38000011444092","10.7600002288818","30.4200000762939","23.4799995422363","31.7099990844727","59.9900016784668","73.129997253418","57.5200004577637","13.53","61.21","37.51","5.12","32.11","18.89","22.794358806166","39014323824.3337","-6.43763798260257","2.988","0.807014998571505","1381269144.40103","0.0483774705454981","82801815.9104207","0.123442487258114","202404450626.838","171157803367.473","0.799999999582639","4701.2797425901","3975.5089933335","-1.13072508207257","11510.5570882585","11997.3378341915","44185.4602067428","495564635890.876","516522033631.689","166956170572.149","4010","11700","172480365909.941","503842296726.239","91","91","80","29.2319967887685","50032843584.1064","61","37.4392387031716","64080178561.8532","-0.910065689411226","9.4","43.63","26.87","17.01","18.7","67.76","73.59","42.53","46.37","19.8824240666571","12716548","31.1","78.133","75.676","76.88","35824000000","39054674332","3.71420818585972","4.46885543882251","74.3790954574641","0.890439451738199","8.12277877683059","5.09224647245485","4.38616372124355","2.38837165065212","1.02669628375689","17.5205326354327","41934000000","37084990049","7.61315906858692","10.5826218850659","40.604870210572","19.880652909057","1.01261874279545","5.79506289245438","6.74007192316181","4.00800888994732","14.3455553634251","45.0418987976792","45.4305900579099","0.00814271510171125","20.9","13.9","12.8","14.9","0.7","0.5","0.8","20","18.6","21.3","16.3","23.3","21.8","24.6","1.89771996691423","1213","1538","2017","1512","20237","16484","23598","14.3947588904912","26.9","1.04338724153221","1785838683.22299","11.5426100299164","11.7962685036175","30.5503786096104","6439437","30.2272906074846","6713433","30.8668326217055","13152871","10.359990626843","10.58121076434","8.32468995072521","8.48935335374805","6.54335357361937","6.67778070706925","62.8968435084768","13425906","63.0223981274716","13653105","62.7738605273295","27079012","7.14402798277908","7.28309574960829","8.46585998433676","8.5071513282089","8.68197114937774","8.61934615455704","8.10344345228092","8.0152173371306","6.78964773114962","6.67752323185101","5.5338709504798","5.38563212878763","4.72323932700282","4.59293030063082","3.93191918581213","3.86295587251777","3.1050647906333","3.15222771696816","6.55277788191286","1438045","6.75031126504385","1383128","6.35930685096498","2821171","2.49284292244971","2.54174937674905","1.61628751257781","1.54110872323281","1.24859951853668","1.07696826240918","1.39258131147966","1.19948048857394","1.93398334424168","21303388","49.4817115645269","21749666","50.5182884354731","43053054","1","34.3","33.3","33.1","33.3","5","0","1.7","2.7","1.7","3.2","19","10","8.1","25.7575757575758","3.6","25.103305785124","4519","11542954","26.811","-0.133196027378788","7","50.0312939472308","25.4799995422363","33.5699996948242","32.2900009155273","46.2339010098736","2.74450559033654","1.05","12","12","12","70","2","2.5","1.8","3.1","86.2726138","82.3592884","27","131","630","84","55","18","18","18","80","149.1","209.6","96","265","16.4240640597652","66.1","52.0263555949345","20.44","9.67","11.81","45.55","26.41","29.69","31510100","73.189","2.70206732452187","23.4599995613098","28.4299995899201","27.6400007009506","74.5199966430664","66.4400024414063","67.7099990844727"
"ASM",NA,NA,NA,NA,NA,"11.760709",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.3228840125392","404000000","-34.3260188087774",NA,NA,NA,NA,NA,NA,"522466367.713004","638000000","-1.45395799676898","9445.80502807717","11534.5675441134","-1.18849371671254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97.6489028213166","623000000","2.1",NA,NA,"1.0004859210762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"437000000","26756506","5.23237226863627E-05","0.279875855240591","57.7481566539368","7.26000995795191","0.80285520089955","12.9912590231325","0.10675160650647","10.9134952074834","10.1774200263667","34.9917810643886","635000000","225458646","0","0.0422316915715","61.8921276587459","24.2630158437126","0.0534550358294975","0.288863173603908","0.0422316915715","0.0611198560999076","13.3991867404366","13.8448564975415","168.025078369906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.269018785914943",NA,NA,NA,NA,"55312",NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7109","12.853","-0.224813920736817",NA,"343.505929997107",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160.971786833856",NA,NA,NA,NA,NA,NA,"48203","87.147","-0.27553648607309",NA,NA,NA,NA,NA,NA
"AND","100","100","100",NA,NA,"2.44",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.9",NA,"7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","3545618454.19594","3155065487.51819","2.01554763848308","45959.8482642774","40897.3308728669","1.83306059347608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","98","99",NA,NA,"7.5",NA,NA,"1.37475350829189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"126000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1566000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53.6280469199055","0",NA,NA,NA,NA,NA,NA,NA,"2.8","2.6","3.1","1.4","3","2.6","3.3",NA,"0","1","2","0","2","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.179041785311253",NA,NA,NA,NA,"77146","3","14.1","12","16.8","12.1","6",NA,"0.4","1.3","0.4","2",NA,NA,NA,"46.4285714285714",NA,NA,NA,"9270","12.016","0.834105469614623","6","20182.5110828818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"67876","87.984","0.0899101695901563",NA,NA,NA,NA,NA,NA
